source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0095,src_0095.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_June_24_2020,comaca-Madera_City_Council_Meeting_-_June_24_2020,"Madera City Council Meeting: June 24, 2020","City of Madera, CA",2020-06-25,6972,01:56:12,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_June_24_2020; upstream YouTube URL: https://www.youtube.com/watch?v=eP9p87ARWwQ
src_0096,src_0096.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_June_25_2025,comaca-Madera_City_Council_Meeting_-_June_25_2025,"Madera City Council Meeting: June 25, 2025","City of Madera, CA",2025-06-26,5605,01:33:25,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_June_25_2025; upstream YouTube URL: https://www.youtube.com/watch?v=PveM7vkXX4E
src_0097,src_0097.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_November_6_2019,comaca-Madera_City_Council_Meeting_-_November_6_2019,"Madera City Council Meeting: November 6, 2019","City of Madera, CA",2019-11-06,12082,03:21:22,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_November_6_2019; upstream YouTube URL: https://www.youtube.com/watch?v=YRy5WCuFw_Q
src_0098,src_0098.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_November_18_2020,comaca-Madera_City_Council_Meeting_-_November_18_2020,"Madera City Council Meeting: November 18, 2020","City of Madera, CA",2020-11-18,7827,02:10:27,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_November_18_2020; upstream YouTube URL: https://www.youtube.com/watch?v=0v7kp4sv49o
src_0099,src_0099.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_October_4_2023,comaca-Madera_City_Council_Meeting_-_October_4_2023,"Madera City Council Meeting: October 4, 2023","City of Madera, CA",2023-10-05,12865,03:34:25,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_October_4_2023; upstream YouTube URL: https://www.youtube.com/watch?v=QYZD2JwX254
src_0100,src_0100.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comaca-Madera_City_Council_Meeting_-_September_16_2020,comaca-Madera_City_Council_Meeting_-_September_16_2020,"Madera City Council Meeting: September 16, 2020","City of Madera, CA",2020-09-16,7236,02:00:36,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comaca-Madera_City_Council_Meeting_-_September_16_2020; upstream YouTube URL: https://www.youtube.com/watch?v=7RKqmg9yPuw
src_0101,src_0101.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/orcavt-Montpelier_Design_and_Development_Meetings_-_April_1_2019_2,orcavt-Montpelier_Design_and_Development_Meetings_-_April_1_2019_2,"Montpelier Design and Development Meetings - April 1, 2019 2",ORCA Media,2019-04-01,8869,02:27:49,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: orcavt-Montpelier_Design_and_Development_Meetings_-_April_1_2019_2; upstream YouTube URL: https://www.youtube.com/watch?v=C-MtGibNk9w
src_0102,src_0102.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/tompcm-November_12th_2025_-_Mount_Pleasant_Town_Council_Meeting,tompcm-November_12th_2025_-_Mount_Pleasant_Town_Council_Meeting,"November 12th, 2025 - Mount Pleasant Town Council Meeting",Town of Mount Pleasant,2025-11-13,6407,01:46:47,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: tompcm-November_12th_2025_-_Mount_Pleasant_Town_Council_Meeting; upstream YouTube URL: https://www.youtube.com/watch?v=FRi_qDZyNhw
src_0103,src_0103.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comcok-November_13_2025_-_City_of_Midwest_City_OK_-_Council_Meeting,comcok-November_13_2025_-_City_of_Midwest_City_OK_-_Council_Meeting,"November 13, 2025 - City of Midwest City, OK - Council Meeting",Midwest City,2025-11-13,4642,01:17:22,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",do not redistribute media/audio/transcripts/text chunks; verify third-party license before any redistribution beyond source URL/metadata,Archive identifier: comcok-November_13_2025_-_City_of_Midwest_City_OK_-_Council_Meeting; upstream YouTube URL: https://www.youtube.com/watch?v=0tZotGAO1jg
src_0104,src_0104.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/coiny-October_8th_2025_Common_Council_Meeting_and_2026_Budget_Meeting,coiny-October_8th_2025_Common_Council_Meeting_and_2026_Budget_Meeting,October 8th 2025 Common Council Meeting and 2026 Budget Meeting,City of Ithaca,2025-10-08,11753,03:15:53,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: coiny-October_8th_2025_Common_Council_Meeting_and_2026_Budget_Meeting; upstream YouTube URL: https://www.youtube.com/watch?v=5LNu8Wg_yLk
src_0105,src_0105.json,internet_archive_community_media_with_upstream_youtube_metadata,http://archive.org/details/October_27_2025_Budget_Committee,October_27_2025_Budget_Committee,"October 27, 2025 Budget Committee",City of Minneapolis,2025-10-28,7575,02:06:15,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: October_27_2025_Budget_Committee; upstream YouTube URL: https://www.youtube.com/watch?v=FmBV99s-ong
src_0106,src_0106.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/comvca-Planning_Commission_November_13_2025,comvca-Planning_Commission_November_13_2025,"Planning Commission November 13, 2025",MVTV3,2025-11-14,3570,00:59:30,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: comvca-Planning_Commission_November_13_2025; upstream YouTube URL: https://www.youtube.com/watch?v=hdxlaxDRxC4
src_0107,src_0107.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_April_9_2019,Provo_City_Council_Meeting_April_9_2019,"Provo City Council Meeting - April 9, 2019",Provo City Council,2019-04-09,3370,00:56:10,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_April_9_2019; upstream YouTube URL: https://www.youtube.com/watch?v=KGvtA5qoQ38
src_0108,src_0108.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_April_10_2018,Provo_City_Council_Meeting_April_10_2018,"Provo City Council Meeting - April 10, 2018",Provo City Council,2018-04-10,5983,01:39:43,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_April_10_2018; upstream YouTube URL: https://www.youtube.com/watch?v=AyDij47XHy8
src_0109,src_0109.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_April_14_2020,Provo_City_Council_Meeting_April_14_2020,"Provo City Council Meeting - April 14, 2020",Provo City Council,2020-04-15,12385,03:26:25,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_April_14_2020; upstream YouTube URL: https://www.youtube.com/watch?v=jWSNW46JksI
src_0110,src_0110.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_August_3_2021,Provo_City_Council_Meeting_August_3_2021,"Provo City Council Meeting - August 3, 2021",Provo City Council,2021-08-03,10363,02:52:43,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_August_3_2021; upstream YouTube URL: https://www.youtube.com/watch?v=0YFJMpf_Ojk
src_0111,src_0111.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_August_6_2024,Provo_City_Council_Meeting_August_6_2024,"Provo City Council Meeting - August 6, 2024",Provo City Council,2024-08-07,6745,01:52:25,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_August_6_2024; upstream YouTube URL:
src_0112,src_0112.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_January_4_2022,Provo_City_Council_Meeting_January_4_2022,"Provo City Council Meeting - January 4, 2022",Provo City Council,2022-01-04,3239,00:53:59,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_January_4_2022; upstream YouTube URL: https://www.youtube.com/watch?v=h6NRtqHw21k
src_0113,src_0113.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_Joint_Meeting_with_Orem_City_Council_March_10_2022,Provo_City_Council_Meeting_Joint_Meeting_with_Orem_City_Council_March_10_2022,"Provo City Council Meeting - Joint Meeting with Orem City Council -  March 10, 2022",Provo City Council,2022-03-10,3876,01:04:36,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_Joint_Meeting_with_Orem_City_Council_March_10_2022; upstream YouTube URL: https://www.youtube.com/watch?v=N2MzebCQKxA
src_0114,src_0114.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_July_16_2024,Provo_City_Council_Meeting_July_16_2024,"Provo City Council Meeting - July 16, 2024",Provo City Council,2024-07-17,5020,01:23:40,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_July_16_2024; upstream YouTube URL: https://www.youtube.com/watch?v=EsyVoSLVtNM
src_0115,src_0115.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_July_18_2023,Provo_City_Council_Meeting_July_18_2023,"Provo City Council Meeting - July 18, 2023",Provo City Council,2023-07-18,7944,02:12:24,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_July_18_2023; upstream YouTube URL: https://www.youtube.com/watch?v=meT04_hMR4w
src_0116,src_0116.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_July_23_2019,Provo_City_Council_Meeting_July_23_2019,"Provo City Council Meeting - July 23, 2019",Provo City Council,2019-07-23,8174,02:16:14,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_July_23_2019; upstream YouTube URL: https://www.youtube.com/watch?v=d2kJUtQ6RIs
src_0117,src_0117.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_March_25_2025,Provo_City_Council_Meeting_March_25_2025,"Provo City Council Meeting - March 25, 2025",Provo City Council,2025-03-26,5038,01:23:58,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_March_25_2025; upstream YouTube URL: https://www.youtube.com/watch?v=YNsHmIDLv38
src_0118,src_0118.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_May_18_2021,Provo_City_Council_Meeting_May_18_2021,"Provo City Council Meeting - May 18, 2021",Provo City Council,2021-05-19,8269,02:17:49,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_May_18_2021; upstream YouTube URL: https://www.youtube.com/watch?v=Jkxx8n5P0uM
src_0119,src_0119.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_October_6_2020,Provo_City_Council_Meeting_October_6_2020,"Provo City Council Meeting - October 6, 2020",Provo City Council,2020-10-06,12048,03:20:48,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_October_6_2020; upstream YouTube URL: https://www.youtube.com/watch?v=5kYDJ831-N0
src_0120,src_0120.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_October_9_2018,Provo_City_Council_Meeting_October_9_2018,"Provo City Council Meeting - October 9, 2018",Provo City Council,2018-10-10,7596,02:06:36,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_October_9_2018; upstream YouTube URL: https://www.youtube.com/watch?v=5zOxe3rHPnY
src_0121,src_0121.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Meeting_September_24_2019,Provo_City_Council_Meeting_September_24_2019,"Provo City Council Meeting - September 24, 2019",Provo City Council,2019-09-25,5173,01:26:13,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Meeting_September_24_2019; upstream YouTube URL: https://www.youtube.com/watch?v=HHik-s5fmXc
src_0122,src_0122.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Work_Meeting_January_7_2025,Provo_City_Council_Work_Meeting_January_7_2025,"Provo City Council Work Meeting - January 7, 2025",Provo City Council,2025-01-07,13194,03:39:54,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Work_Meeting_January_7_2025; upstream YouTube URL: https://www.youtube.com/watch?v=ClaFJRgU1Z8
src_0123,src_0123.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Work_Meeting_January_17_2023,Provo_City_Council_Work_Meeting_January_17_2023,"Provo City Council Work Meeting - January 17, 2023",Provo City Council,2023-01-17,9158,02:32:38,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Work_Meeting_January_17_2023; upstream YouTube URL: https://www.youtube.com/watch?v=1w4Govymxjc
src_0124,src_0124.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/Provo_City_Council_Work_Meeting_January_31_2023,Provo_City_Council_Work_Meeting_January_31_2023,"Provo City Council Work Meeting - January 31, 2023",Provo City Council,2023-01-31,9316,02:35:16,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: Provo_City_Council_Work_Meeting_January_31_2023; upstream YouTube URL: https://www.youtube.com/watch?v=_eLzRofgLzg
